id,sentence,subject_entity,object_entity,label
21,"파스칼은 구조 프로그래밍 언어이며, 제어 흐름을 goto 문 없이 표준화할 수 있다.","{'word': '파스칼', 'start': 2006, 'end': 2008, 'type': 'COM'}","{'word': '구조 프로그래밍 언어', 'start': 2011, 'end': 2021, 'type': 'COM'}",no_relation
22,"절차와 함수는 어느 깊이로든 놓일 수 있으며, 프로그램 구조는 논리 외부 블록이다.","{'word': '절차', 'start': 2436, 'end': 2437, 'type': 'COM'}","{'word': '함수', 'start': 2440, 'end': 2441, 'type': 'COM'}",no_relation
23,"현재는 초기의 파스칼에 비해 많은 부분이 추가, 개선되고 다른언어의 장점들을 따와 상용 파스칼 컴파일러인 델파이는 C++과 거의 기능 차이가 없다.","{'word': '델파이', 'start': 691, 'end': 693, 'type': 'COM'}","{'word': 'C++', 'start': 696, 'end': 698, 'type': 'COM'}",com:similar_tech
24,오픈 소스로 제작된 프리 파스칼이나 GNU 파스칼도 있다.,"{'word': '프리 파스칼', 'start': 865, 'end': 870, 'type': 'COM'}","{'word': 'GNU 파스칼', 'start': 874, 'end': 880, 'type': 'COM'}",com:similar_tech
25,엠바카데로 사의 델파이와 카일릭스는 파스칼의 직계 후손이라 할 수 있는 오브젝트 파스칼을 사용한다.,"{'word': '엠바카데로', 'start': 767, 'end': 771, 'type': 'ORG'}","{'word': '델파이와 카일릭스', 'start': 776, 'end': 784, 'type': 'COM'}",org:production
26,"파스칼(Pascal)은 1969년에 스위스 ETH 취리히의 컴퓨터 과학자 니클라우스 비르트가 개발한 프로그래밍 언어로, 당대의 가장 인기있는 교육용 언어 중 하나였으며, 1980년대와 1990년대 초반에 걸쳐 널리 사용되었다.","{'word': '니클라우스 비르트', 'start': 41, 'end': 49, 'type': 'PER'}","{'word': '파스칼(Pascal)', 'start': 0, 'end': 10, 'type': 'COM'}",per:production
27,"최초의 고급 프로그래밍 언어, 즉 3세대 프로그래밍 언어(3GL)는 1950년대에 작성되었다.","{'word': '최초의 고급 프로그래밍 언어', 'start': 648, 'end': 662, 'type': 'COM'}","{'word': '1950년대', 'start': 686, 'end': 691, 'type': 'DAT'}",com:date_of_prod
28,"컴퓨터용으로 설계될 초기의 고급 프로그래밍 언어는 Plankalkül였으며, 콘라트 추제가 1943년부터 1945년까지 독일의 Z3용으로 개발될 것이었다.","{'word': 'Plankalkül', 'start': 729, 'end': 738, 'type': 'COM'}","{'word': '1943년부터 1945년', 'start': 752, 'end': 764, 'type': 'DAT'}",com:date_of_prod
29,"컴퓨터 프로그램은 데이터(data)와 명령어(instruction), 이렇게 두 부분으로 나뉜다.","{'word': '컴퓨터 프로그램', 'start': 1070, 'end': 1077, 'type': 'COM'}","{'word': '데이터(data)와 명령어(instruction)', 'start': 1080, 'end': 1106, 'type': 'COM'}",com:sub_concept
30,"예를 들어, C 언어는 검색, 정렬, 입출력에 관련된 다양하고 풍부한 표준 함수(standard functions)들을 제공한다.","{'word': 'C 언어', 'start': 2417, 'end': 2420, 'type': 'COM'}","{'word': '표준 함수(standard functions)', 'start': 2449, 'end': 2473, 'type': 'COM'}",com:sub_concept
31,"연결된 함수들을 한데 묶어 놓은 것은 모듈(module)이라 하고, 모듈들의 상호 연결로 하나의 프로그램이 구성된다.","{'word': '모듈(module)', 'start': 2558, 'end': 2567, 'type': 'COM'}","{'word': '함수', 'start': 2541, 'end': 2542, 'type': 'COM'}",com:sub_concept
32,"연결된 함수들을 한데 묶어 놓은 것은 모듈(module)이라 하고, 모듈들의 상호 연결로 하나의 프로그램이 구성된다.","{'word': '프로그램', 'start': 2591, 'end': 2594, 'type': 'COM'}","{'word': '모듈', 'start': 2575, 'end': 2576, 'type': 'COM'}",com:sub_concept
33,그리고 이러한 모듈들을 재사용할 수 있게 모아둔 것을 라이브러리라 한다.,"{'word': '라이브러리', 'start': 2633, 'end': 2637, 'type': 'COM'}","{'word': '모듈', 'start': 2611, 'end': 2612, 'type': 'COM'}",com:sub_concept
34,"한편 객체 지향 프로그래밍언어(OOP)인 자바스크립트에서 사용되는 기초적인 문법의 개념으로는 속성과 메쏘드를 갖는 객체(오브젝트) 개념이 있으며,","{'word': '자바스크립트에서 사용되는 기초적인 문법', 'start': 2667, 'end': 2687, 'type': 'COM'}","{'word': '객체(오브젝트)', 'start': 2708, 'end': 2715, 'type': 'COM'}",com:sub_concept
35,"한편 객체 지향 프로그래밍언어(OOP)인 자바스크립트에서 사용되는 기초적인 문법의 개념으로는 속성과 메쏘드를 갖는 객체(오브젝트) 개념이 있으며, 변수 선언, 함수 정의, 연산자 그리고 제어문등을 주요하게 들수 있다.","{'word': '자바스크립트에서 사용되는 기초적인 문법', 'start': 2667, 'end': 2687, 'type': 'COM'}","{'word': '변수 선언, 함수 정의, 연산자 그리고 제어문', 'start': 2726, 'end': 2750, 'type': 'COM'}",com:sub_concept
36,절대적인 기계어는 나중에 1 세대 프로그래밍 언어(1GL)로 명칭이 정해졌다.,"{'word': '절대적인 기계어', 'start': 443, 'end': 450, 'type': 'COM'}","{'word': '1 세대 프로그래밍 언어(1GL)', 'start': 457, 'end': 474, 'type': 'COM'}",com:alter_names
37,"다음 단계로 이른바 2세대 프로그래밍 언어(2GL), 곧 어셈블리어가 개발되었으며 여전히 특정 컴퓨터의 명령어 집합 구조와 밀접하게 관계되었다.","{'word': '2세대 프로그래밍 언어(2GL)', 'start': 498, 'end': 514, 'type': 'COM'}","{'word': '어셈블리어', 'start': 519, 'end': 523, 'type': 'COM'}",com:alter_names
38,"최초의 고급 프로그래밍 언어, 즉 3세대 프로그래밍 언어(3GL)는 1950년대에 작성되었다.","{'word': '최초의 고급 프로그래밍 언어', 'start': 648, 'end': 662, 'type': 'COM'}","{'word': '3세대 프로그래밍 언어(3GL)', 'start': 667, 'end': 683, 'type': 'COM'}",com:alter_names
39,"4세대 프로그래밍 언어(4GL)는 3세대 프로그래밍 언어 보다 내부 컴퓨터 하드웨어의 상세한 부분을 더 고급적으로 추상화시키는 것을 목적으로 한다. 5세대 프로그래밍 언어(5GL)는 프로그래머가 작성한 알고리즘을 이용하지 않고, 프로그램에 주어지는 제약을 사용하여 문제를 해결하는 언어이다.","{'word': '4세대 프로그래밍 언어(4GL)', 'start': 817, 'end': 833, 'type': 'COM'}","{'word': '3세대 프로그래밍 언어', 'start': 836, 'end': 847, 'type': 'COM'}",com:prior_tech
40,"통상 A언어부터 B언어, C언어 순으로 발전해 왔다고 일컬어진다.","{'word': 'B언어', 'start': 1042, 'end': 1044, 'type': 'COM'}","{'word': 'A언어', 'start': 1036, 'end': 1038, 'type': 'COM'}",com:prior_tech
41,"통상 A언어부터 B언어, C언어 순으로 발전해 왔다고 일컬어진다.","{'word': 'C언어', 'start': 1047, 'end': 1049, 'type': 'COM'}","{'word': 'B언어', 'start': 1042, 'end': 1044, 'type': 'COM'}",com:prior_tech
42,컴퓨터 언어는 컴퓨터의 하드웨어를 직접 제어하는 초기의 어셈블리와 같은 언어에서부터 시작하여 현재에는 C 언어와 같은 고급 언어(high-level language)로 발전되어 왔다.,"{'word': 'C 언어와 같은 고급 언어(high-level language)', 'start': 2069, 'end': 2103, 'type': 'COM'}","{'word': '컴퓨터의 하드웨어를 직접 제어하는 초기의 어셈블리', 'start': 2020, 'end': 2046, 'type': 'COM'}",com:prior_tech
43,사용자는 필요에 따라 데이터를 다음과 같이 선언(declaration)할 수 있다.,"{'word': '사용자', 'start': 1182, 'end': 1184, 'type': 'PER'}","{'word': '데이터', 'start': 1194, 'end': 1196, 'type': 'COM'}",no_relation
44,프로그래머는 상위 레벨의 지시문으로 프로그램을 작성하면 컴파일러가 이 지시문을 컴퓨터가 이해할 수 있는 기계어로 번역한다.,"{'word': '프로그래머', 'start': 2206, 'end': 2210, 'type': 'PER'}","{'word': '컴파일러', 'start': 2237, 'end': 2240, 'type': 'COM'}",no_relation
45,이런 표준 함수가 제공되는 덕분에 사용자는 해당 함수를 만드는 데 드는 노력을 절약할 수 있다.,"{'word': '사용자', 'start': 2502, 'end': 2504, 'type': 'PER'}","{'word': '표준 함수', 'start': 2486, 'end': 2490, 'type': 'COM'}",no_relation
46,고급 언어일수록 사람이 사용하는 언어에 가깝다.,"{'word': '고급 언어', 'start': 48, 'end': 52, 'type': 'COM'}","{'word': '언어', 'start': 66, 'end': 67, 'type': 'POH'}",no_relation
47,"예를 들어, 사각형을 만드는 데 필요한 자료형을 정의한다고 하자.","{'word': '자료형', 'start': 1596, 'end': 1598, 'type': 'COM'}","{'word': '사각형', 'start': 1581, 'end': 1583, 'type': 'POH'}",no_relation
48,프로그래밍 언어는 컴퓨터 시스템을 구동시키는 소프트웨어를 작성하기 위한 형식언어이다.,"{'word': '프로그래밍 언어', 'start': 0, 'end': 7, 'type': 'COM'}","{'word': '컴퓨터 시스템', 'start': 10, 'end': 16, 'type': 'COM'}",no_relation
49,"일반적으로 말할 때에는 프로그래밍 언어를 지원하는 소프트웨어, 곧 소프트웨어를 작성하기 위한 소프트웨어를 가리키는 때가 많고, 이때에는 프로그래밍 언어와 소프트웨어를 구분하지 않고 소프트웨어를 프로그래밍 언어로 보기도 한다.","{'word': '프로그래밍 언어', 'start': 88, 'end': 95, 'type': 'COM'}","{'word': '소프트웨어', 'start': 103, 'end': 107, 'type': 'COM'}",no_relation
50,"예를 들면, 델파이는 프로그래밍 언어인 오브젝트 파스칼을 지원하는 소프트웨어를 작성하기 위한 소프트웨어일 뿐이지만, 델파이를 별개의 프로그래밍 언어로 보는 때가 더 많다.","{'word': '델파이', 'start': 208, 'end': 210, 'type': 'COM'}","{'word': '프로그래밍 언어', 'start': 213, 'end': 220, 'type': 'COM'}",no_relation
51,"최초의 컴퓨터는 종종 프로그래밍 언어의 도움 없이 프로그래밍되었는데, 이는 프로그램들을 절대적인 기계어로 작성함으로써 이루어졌다.","{'word': '컴퓨터', 'start': 301, 'end': 303, 'type': 'COM'}","{'word': '프로그래밍 언어', 'start': 309, 'end': 316, 'type': 'COM'}",no_relation
52,10진이나 이진 형태의 프로그램들은 천공 카드나 자기 테이프로부터 읽거나 컴퓨터 프론트 패널의 스위치를 켜고 끔으로써 불러들였다.,"{'word': '프로그램', 'start': 383, 'end': 386, 'type': 'COM'}","{'word': '천공 카드', 'start': 390, 'end': 394, 'type': 'COM'}",no_relation
53,"프로그램을 훨씬 더 인간이 읽기 쉽게 만들어주었을 뿐 아니라, 주소 계산 시 따분하고 오류가 발생할 경향이 있는 프로그래머를 안심시켜 주었다.","{'word': '프로그램', 'start': 568, 'end': 571, 'type': 'COM'}","{'word': '프로그래머', 'start': 631, 'end': 635, 'type': 'COM'}",no_relation
54,프로그래밍 언어는 이런 바이트들을 유용한 형태로 정리한다.,"{'word': '프로그래밍 언어', 'start': 1149, 'end': 1156, 'type': 'COM'}","{'word': '바이트', 'start': 1162, 'end': 1164, 'type': 'COM'}",no_relation
55,"이와 같이 선언하면, 컴퓨터 메모리의 한 영역을 'MyData'라는 이름의 정수(integer) 타입으로 저장한다.","{'word': '컴퓨터 메모리', 'start': 1264, 'end': 1270, 'type': 'COM'}","{'word': '정수(integer) 타입', 'start': 1294, 'end': 1307, 'type': 'COM'}",no_relation
56,메모리의 어느 영역에 데이터를 저장할 것인가는 컴파일러가 결정한다.,"{'word': '메모리', 'start': 1317, 'end': 1319, 'type': 'COM'}","{'word': '데이터', 'start': 1329, 'end': 1331, 'type': 'COM'}",no_relation
57,"일반적으로 사용자는 컴파일러의 내부가 어떻게 동작하는지 몰라도 프로그램을 만들 수 있다. 'MyData'는 간단한 변수(variable)이고, 한 개의 정수만 변수에 담을 수 있다.","{'word': '컴파일러', 'start': 1366, 'end': 1369, 'type': 'COM'}","{'word': '프로그램', 'start': 1390, 'end': 1393, 'type': 'COM'}",no_relation
58,여러 개의 변수를 만들고 싶으면 아주 간단하게 배열(array)을 만들 수 있다.,"{'word': '변수', 'start': 1463, 'end': 1464, 'type': 'COM'}","{'word': '배열(array)', 'start': 1483, 'end': 1491, 'type': 'COM'}",no_relation
59,소프트웨어 공학의 발달로 보다 복잡한 자료형들이 필요해졌다.,"{'word': '소프트웨어 공학', 'start': 1540, 'end': 1547, 'type': 'COM'}","{'word': '자료형', 'start': 1561, 'end': 1563, 'type': 'COM'}",no_relation
60,"따라서, 위와 같은 변수나 배열의 선언만으로는 이런 정보들을 잘 정의하기가 어렵다.","{'word': '변수', 'start': 1666, 'end': 1667, 'type': 'COM'}","{'word': '배열', 'start': 1670, 'end': 1671, 'type': 'COM'}",no_relation
61,C 언어와 같은 고급 언어(high-level language)는 보다 정교한 자료형의 선언을 지원하여 여러 가지 다른 형식의 데이터 선언들을 한데 엮은 새로운 자료형을 만들 수 있다.,"{'word': 'C 언어와 같은 고급 언어(high-level language)', 'start': 1702, 'end': 1736, 'type': 'COM'}","{'word': '자료형', 'start': 1746, 'end': 1748, 'type': 'COM'}",no_relation
62,이러한 데이터들을 활용하기 위해서는 컴퓨터에게 지시를 내려야 한다.,"{'word': '데이터', 'start': 1931, 'end': 1933, 'type': 'COM'}","{'word': '컴퓨터', 'start': 1947, 'end': 1949, 'type': 'COM'}",no_relation
63,프로그램 언어가 상위 레벨로 발전될수록 프로그램은 좀 더 인간의 언어에 가까운 형태가 된다.,"{'word': '프로그램 언어', 'start': 2115, 'end': 2121, 'type': 'COM'}","{'word': '프로그램', 'start': 2137, 'end': 2140, 'type': 'COM'}",no_relation
64,이에 따라 프로그램 언어의 학습과 프로그램의 구현이 보다 수월해진다.,"{'word': '프로그램 언어', 'start': 2173, 'end': 2179, 'type': 'COM'}","{'word': '프로그램의 구현', 'start': 2186, 'end': 2193, 'type': 'COM'}",no_relation
65,지시문들을 한데 묶어 놓은 것들을 함수(function)이라 한다.,"{'word': '지시문', 'start': 2275, 'end': 2277, 'type': 'COM'}","{'word': '함수(function)', 'start': 2294, 'end': 2305, 'type': 'COM'}",no_relation
66,함수는 특정한 동작을 일반적인 형태로 정의해 놓은 지시문의 집합이다.,"{'word': '함수', 'start': 2313, 'end': 2314, 'type': 'COM'}","{'word': '지시문', 'start': 2341, 'end': 2343, 'type': 'COM'}",no_relation
67,똑같은 동작이 필요하면 지시문을 다시 작성할 필요없이 함수의 매개변수를 이용하여 계속 사용할 수 있다.,"{'word': '지시문', 'start': 2365, 'end': 2367, 'type': 'COM'}","{'word': '함수의 매개변수', 'start': 2382, 'end': 2389, 'type': 'COM'}",no_relation
68,"컴퓨터용으로 설계될 초기의 고급 프로그래밍 언어는 Plankalkül였으며, 콘라트 추제가 1943년부터 1945년까지 독일의 Z3용으로 개발될 것이었다.","{'word': '콘라트 추제', 'start': 744, 'end': 749, 'type': 'PER'}","{'word': 'Plankalkül', 'start': 729, 'end': 738, 'type': 'COM'}",per:production
69,함수들에 경계 검사와 자동 버퍼 할당을 채택하는 것을 제안하기 위해 ISO C 윈원회는 기술 보고서 TR 24731-1를 발행하였고 TR 24731-2를 작성중에 있다.,"{'word': 'ISO C 윈원회', 'start': 2137, 'end': 2145, 'type': 'ORG'}","{'word': '기술 보고서 TR 24731-1', 'start': 2148, 'end': 2164, 'type': 'POH'}",org:production
70,유닉스와 C는 모두 벨 연구소에서 1960년대에에서 1970년대에 만들어졌다.,"{'word': '유닉스와 C', 'start': 2791, 'end': 2796, 'type': 'COM'}","{'word': '1960년대에에서 1970년대', 'start': 2810, 'end': 2825, 'type': 'DAT'}",com:date_of_prod
71,1983년 미국 국립 표준 협회(ANSI)는 위원회를 구성해서 C의 표준 명세를 확립하였고 이것은 ANSI C로 불린다.,"{'word': 'C의 표준 명세', 'start': 2978, 'end': 2985, 'type': 'COM'}","{'word': '1983년', 'start': 2943, 'end': 2947, 'type': 'DAT'}",com:date_of_prod
72,이 작업은 1989년 C89라고 불리는 것이 만들어짐으로써 끝이나게 된다.,"{'word': 'C89', 'start': 3023, 'end': 3025, 'type': 'COM'}","{'word': '1989', 'start': 3017, 'end': 3020, 'type': 'DAT'}",com:date_of_prod
73,이것은 1994년 릴리즈된 4.4BSD에서 처음 선보여졌다.,"{'word': '4.4BSD', 'start': 3422, 'end': 3427, 'type': 'COM'}","{'word': '1994년', 'start': 3411, 'end': 3415, 'type': 'DAT'}",com:date_of_prod
74,각 헤더 파일은 하나 이상의 함수 정의와 데이터 타입 정의 그리고 매크로들을 포함한다.,"{'word': '헤더 파일', 'start': 338, 'end': 342, 'type': 'COM'}","{'word': '하나 이상의 함수 정의', 'start': 345, 'end': 356, 'type': 'COM'}",com:sub_concept
75,각 헤더 파일은 하나 이상의 함수 정의와 데이터 타입 정의 그리고 매크로들을 포함한다.,"{'word': '헤더 파일', 'start': 338, 'end': 342, 'type': 'COM'}","{'word': '데이터 타입 정의', 'start': 359, 'end': 367, 'type': 'COM'}",com:sub_concept
76,각 헤더 파일은 하나 이상의 함수 정의와 데이터 타입 정의 그리고 매크로들을 포함한다.,"{'word': '헤더 파일', 'start': 338, 'end': 342, 'type': 'COM'}","{'word': '매크로들', 'start': 373, 'end': 376, 'type': 'COM'}",com:sub_concept
77,"유닉스 계열 시스템들은 일반적으로 공유 라이브러리 형태로 C 라이브러리를 가지지만, 헤더 파일들이 설치 시에 존재하지 않아서 C 개발이 불가능할 수도 있다.","{'word': '유닉스 계열 시스템', 'start': 572, 'end': 581, 'type': 'COM'}","{'word': 'C 라이브러리', 'start': 604, 'end': 610, 'type': 'COM'}",com:sub_concept
78,C 라이브러리는 유닉스 계열 운영 체제에서 한 부분으로 여겨진다.,"{'word': '유닉스 계열 운영 체제', 'start': 669, 'end': 680, 'type': 'COM'}","{'word': 'C 라이브러리', 'start': 660, 'end': 666, 'type': 'COM'}",com:sub_concept
79,"ISO C 표준을 포함한 C 함수들은 프로그램들에서 널리 사용되지만, 운영 체제 인터페이스의 한 부분이다.","{'word': '운영 체제 인터페이스', 'start': 736, 'end': 746, 'type': 'COM'}","{'word': 'ISO C 표준을 포함한 C 함수', 'start': 697, 'end': 714, 'type': 'COM'}",com:sub_concept
80,"마이크로소프트 윈도우에서, 핵심 시스템 동적 라이브러리들은 C 표준 라이브러리의 구현을 제공한다.","{'word': '마이크로소프트 윈도우', 'start': 800, 'end': 810, 'type': 'COM'}","{'word': '핵심 시스템 동적 라이브러리', 'start': 815, 'end': 829, 'type': 'COM'}",com:sub_concept
81,컴파일러의 C 라이브러리에 존재하는 함수들은 마이크로소프트 윈도우와의 인터페이스로 여겨지지 않는다.,"{'word': '컴파일러', 'start': 919, 'end': 922, 'type': 'COM'}","{'word': 'C 라이브러리에 존재하는 함수', 'start': 925, 'end': 940, 'type': 'COM'}",com:sub_concept
82,"몇몇 컴파일러들은(예를 들면GCC) C 표준 라이브러리에서 많은 함수들의 빌트인 버전들을 제공한다; 즉, 함수들의 구현들은 컴파일된 목적 파일로 쓰여지며 프로그램은 C 라이브러리 공유 목적 파일에 있는 함수들 대신 빌트인 버전들을 호출한다.","{'word': '컴파일러', 'start': 1033, 'end': 1036, 'type': 'COM'}","{'word': 'GCC', 'start': 1045, 'end': 1047, 'type': 'COM'}",com:sub_concept
83,호스트된 구현은 C 표준에 명시된 모든 헤더들을 갖는다.,"{'word': '호스트된 구현', 'start': 1730, 'end': 1736, 'type': 'COM'}","{'word': 'C 표준에 명시된 모든 헤더', 'start': 1739, 'end': 1753, 'type': 'COM'}",com:sub_concept
84,"그럼에도 불구하고TR 24731-1는 마이크로소프트의 C 표준 라이브러리에 구현되었으며, 이것의 컴파일러는 오래된 불안정한 함수들을 사용할 때 경고를 발생시킨다.","{'word': '마이크로소프트의 C 표준 라이브러리', 'start': 2251, 'end': 2269, 'type': 'COM'}","{'word': 'TR 24731-1', 'start': 2239, 'end': 2248, 'type': 'COM'}",com:sub_concept
85,"소수의 함수들은 errno를 설정하지만, 예외를 일으키지는 않는다.","{'word': '함수', 'start': 2578, 'end': 2579, 'type': 'COM'}","{'word': 'errno', 'start': 2583, 'end': 2587, 'type': 'COM'}",com:sub_concept
86,"POSIX, 또는SUS는 기본 C 표준 라이브러리에서 사용 가능한 많은 수의 루틴들을 명시하였다.","{'word': 'POSIX', 'start': 3053, 'end': 3057, 'type': 'COM'}","{'word': '기본 C 표준 라이브러리에서 사용 가능한 많은 수의 루틴', 'start': 3067, 'end': 3097, 'type': 'COM'}",com:sub_concept
87,"POSIX, 또는SUS는 기본 C 표준 라이브러리에서 사용 가능한 많은 수의 루틴들을 명시하였다.","{'word': 'SUS', 'start': 3062, 'end': 3064, 'type': 'COM'}","{'word': '기본 C 표준 라이브러리에서 사용 가능한 많은 수의 루틴', 'start': 3067, 'end': 3097, 'type': 'COM'}",com:sub_concept
88,"POSIX 명세는 멀티 스레드, 네트워킹 그리고 정규 표현식에 대한 헤더 파일들을 포함한다.","{'word': 'POSIX 명세', 'start': 3108, 'end': 3115, 'type': 'COM'}","{'word': '멀티 스레드, 네트워킹 그리고 정규 표현식에 대한 헤더 파일', 'start': 3118, 'end': 3150, 'type': 'COM'}",com:sub_concept
89,예를 들면glibc는codice_19내의 fork 같은 함수들을 구현하였다.,"{'word': 'glibc', 'start': 3203, 'end': 3207, 'type': 'COM'}","{'word': 'codice_19내의 fork 같은 함수', 'start': 3209, 'end': 3230, 'type': 'COM'}",com:sub_concept
